Team,Type,Subtype,Period,Start Frame,Start Time [s],End Frame,End Time [s],From,To,Start X,Start Y,End X,End Y
Home,,,1,677,11.283333,,,,,0.355743,0.336526,,
Home,,,1,678,11.3,,,,,0.354984,0.334551,,
Home,,,1,679,11.316667,,,,,0.354226,0.332575,,
Home,,,1,680,11.333333,,,,,0.353468,0.3306,,
Home,,,1,681,11.35,,,,,0.35271,0.328625,,
Home,,,1,682,11.366667,,,,,0.351952,0.326649,,
Home,,,1,683,11.383333,,,,,0.351193,0.324674,,
Home,,,1,684,11.4,,,,,0.350435,0.322699,,
Home,,,1,685,11.416667,,,,,0.349974,0.320902,,
Home,,,1,686,11.433333,,,,,0.349514,0.319105,,
Home,,,1,687,11.45,,,,,0.349053,0.317309,,
Home,,,1,688,11.466667,,,,,0.348705,0.314613,,
Home,,,1,689,11.483333,,,,,0.348357,0.311916,,
Home,,,1,690,11.5,,,,,0.348123,0.309519,,
Home,,,1,691,11.516667,,,,,0.34789,0.307122,,
Home,,,1,692,11.533333,,,,,0.347656,0.304725,,
Home,,,1,693,11.55,,,,,0.346847,0.299932,,
Home,,,1,694,11.566667,,,,,0.346037,0.29514,,
Home,,,1,695,11.583333,,,,,0.345227,0.290346,,
Home,,,1,696,11.6,,,,,0.344418,0.285553,,
Home,,,1,697,11.616667,,,,,0.343608,0.28076,,
Home,,,1,698,11.633333,,,,,0.342798,0.275967,,
Home,,,1,699,11.65,,,,,0.34217,0.273516,,
Home,,,1,700,11.666667,,,,,0.341542,0.271066,,
Home,,,1,701,11.683333,,,,,0.340913,0.268616,,
Home,,,1,702,11.7,,,,,0.340285,0.266165,,
Home,,,1,703,11.716667,,,,,0.339656,0.263715,,
Home,,,1,704,11.733333,,,,,0.339028,0.261264,,
Home,,,1,705,11.75,,,,,0.3384,0.258814,,
Home,,,1,706,11.766667,,,,,0.337771,0.256363,,
Home,,,1,707,11.783333,,,,,0.337143,0.253913,,
Home,,,1,708,11.8,,,,,0.336514,0.251462,,
Home,,,1,709,11.816667,,,,,0.335886,0.249011,,
Home,,,1,710,11.833333,,,,,0.335694,0.248512,,
Home,,,1,711,11.85,,,,,0.335503,0.248013,,
Home,,,1,712,11.866667,,,,,0.335311,0.247515,,
Home,,,1,713,11.883333,,,,,0.33512,0.247016,,
Home,,,1,714,11.9,,,,,0.334928,0.246517,,
Home,,,1,715,11.916667,,,,,0.334737,0.246018,,
Home,,,1,716,11.933333,,,,,0.334545,0.245519,,
Home,,,1,717,11.95,,,,,0.334354,0.24502,,
Home,,,1,718,11.966667,,,,,0.334162,0.244521,,
Home,,,1,719,11.983333,,,,,0.333971,0.244022,,
Home,,,1,720,12.0,,,,,0.333779,0.243523,,
Home,,,1,721,12.016667,,,,,0.333588,0.243024,,
Home,,,1,722,12.033333,,,,,0.333396,0.242525,,
Home,,,1,723,12.05,,,,,0.333205,0.242026,,
Home,,,1,724,12.066667,,,,,0.333013,0.241527,,
Home,,,1,725,12.083333,,,,,0.332822,0.241028,,
Home,,,1,726,12.1,,,,,0.33263,0.240529,,
Home,,,1,727,12.116667,,,,,0.332439,0.24003,,
Home,,,1,728,12.133333,,,,,0.332525,0.240287,,
Home,,,1,729,12.15,,,,,0.332611,0.240543,,
Home,,,1,730,12.166667,,,,,0.332698,0.2408,,
Home,,,1,731,12.183333,,,,,0.332784,0.241057,,
Home,,,1,732,12.2,,,,,0.33287,0.241314,,
Home,,,1,733,12.216667,,,,,0.332956,0.24157,,
Home,,,1,734,12.233333,,,,,0.333043,0.241827,,
Home,,,1,735,12.25,,,,,0.333129,0.242083,,
Home,,,1,736,12.266667,,,,,0.333215,0.24234,,
Home,,,1,737,12.283333,,,,,0.333301,0.242597,,
Home,,,1,738,12.3,,,,,0.333388,0.242853,,
Home,,,1,739,12.316667,,,,,0.333474,0.24311,,
Home,,,1,740,12.333333,,,,,0.33356,0.243367,,
Home,,,1,741,12.35,,,,,0.333646,0.243623,,
Home,,,1,742,12.366667,,,,,0.333733,0.24388,,
Home,,,1,743,12.383333,,,,,0.333819,0.244137,,
Home,,,1,744,12.4,,,,,0.333905,0.244393,,
Home,,,1,745,12.416667,,,,,0.333991,0.24465,,
Home,,,1,746,12.433333,,,,,0.334077,0.244907,,
Home,,,1,747,12.45,,,,,0.334164,0.245163,,
Home,,,1,748,12.466667,,,,,0.33425,0.24542,,
Home,,,1,749,12.483333,,,,,0.334336,0.245677,,
Home,,,1,750,12.5,,,,,0.334423,0.245933,,
Home,,,1,751,12.516667,,,,,0.334509,0.24619,,
Home,,,1,752,12.533333,,,,,0.334595,0.246446,,
Home,,,1,753,12.55,,,,,0.334681,0.246703,,
Home,,,1,754,12.566667,,,,,0.334767,0.24696,,
Home,,,1,755,12.583333,,,,,0.334854,0.247216,,
Home,,,1,756,12.6,,,,,0.33494,0.247473,,
Home,,,1,757,12.616667,,,,,0.335026,0.24773,,
Home,,,1,758,12.633333,,,,,0.335112,0.247986,,
Home,,,1,759,12.65,,,,,0.335199,0.248243,,
Home,,,1,760,12.666667,,,,,0.335285,0.2485,,
Home,,,1,761,12.683333,,,,,0.335371,0.248756,,
Home,,,1,762,12.7,,,,,0.335457,0.249013,,
Home,,,1,763,12.716667,,,,,0.335544,0.24927,,
Home,,,1,764,12.733333,,,,,0.33563,0.249526,,
Home,,,1,765,12.75,,,,,0.335716,0.249783,,
Home,,,1,766,12.766667,,,,,0.335802,0.25004,,
Home,,,1,767,12.783333,,,,,0.335889,0.250296,,
Home,,,1,768,12.8,,,,,0.335975,0.250553,,
Home,,,1,769,12.816667,,,,,0.336061,0.25081,,
Home,,,1,770,12.833333,,,,,0.336147,0.251066,,
Home,,,1,771,12.85,,,,,0.336234,0.251323,,
Home,,,1,772,12.866667,,,,,0.33632,0.25158,,
Home,,,1,773,12.883333,,,,,0.336406,0.251836,,
Home,,,1,774,12.9,,,,,0.336492,0.252093,,
Home,,,1,775,12.916667,,,,,0.336579,0.252349,,
Home,,,1,776,12.933333,,,,,0.336665,0.252606,,
Home,,,1,777,12.95,,,,,0.336751,0.252863,,
Home,,,1,778,12.966667,,,,,0.336837,0.253119,,
Home,,,1,779,12.983333,,,,,0.336924,0.253376,,
Home,,,1,780,13.0,,,,,0.33701,0.253633,,
Home,,,1,781,13.016667,,,,,0.337096,0.253889,,
Home,,,1,782,13.033333,,,,,0.337182,0.254146,,
Home,,,1,783,13.05,,,,,0.337269,0.254403,,
Home,,,1,784,13.066667,,,,,0.33704,0.254404,,
Home,,,1,785,13.083333,,,,,0.336811,0.254404,,
Home,,,1,786,13.1,,,,,0.336583,0.254405,,
Home,,,1,787,13.116667,,,,,0.336354,0.254406,,
Home,,,1,788,13.133333,,,,,0.336126,0.254407,,
Home,,,1,789,13.15,,,,,0.335897,0.254408,,
Home,,,1,790,13.166667,,,,,0.33498,0.253012,,
Home,,,1,791,13.183333,,,,,0.334063,0.251617,,
Home,,,1,792,13.2,,,,,0.333146,0.250221,,
Home,,,1,793,13.216667,,,,,0.332228,0.248826,,
Home,,,1,794,13.233333,,,,,0.331311,0.24743,,
Home,,,1,795,13.25,,,,,0.330394,0.246035,,
Home,,,1,796,13.266667,,,,,0.329477,0.244639,,
Home,,,1,797,13.283333,,,,,0.32856,0.243244,,
Home,,,1,798,13.3,,,,,0.327642,0.241848,,
Home,,,1,799,13.316667,,,,,0.327293,0.238551,,
Home,,,1,800,13.333333,,,,,0.326943,0.235255,,
Home,,,1,801,13.35,,,,,0.326593,0.231958,,
Home,,,1,802,13.366667,,,,,0.326244,0.228661,,
Home,,,1,803,13.383333,,,,,0.325894,0.225364,,
Home,,,1,804,13.4,,,,,0.325544,0.222067,,
Home,,,1,805,13.416667,,,,,0.325675,0.218828,,
Home,,,1,806,13.433333,,,,,0.325805,0.215589,,
Home,,,1,807,13.45,,,,,0.325936,0.21235,,
Home,,,1,808,13.466667,,,,,0.326066,0.209111,,
Home,,,1,809,13.483333,,,,,0.326196,0.205872,,
Home,,,1,810,13.5,,,,,0.326765,0.20437,,
Home,,,1,811,13.516667,,,,,0.327333,0.202868,,
Home,,,1,812,13.533333,,,,,0.327902,0.201366,,
Home,,,1,813,13.55,,,,,0.32847,0.199865,,
Home,,,1,814,13.566667,,,,,0.329039,0.198363,,
Home,,,1,815,13.583333,,,,,0.329607,0.196861,,
Home,,,1,816,13.6,,,,,0.329834,0.19626,,
Home,,,1,817,13.616667,,,,,0.330062,0.195659,,
Home,,,1,818,13.633333,,,,,0.330289,0.195059,,
Home,,,1,819,13.65,,,,,0.329941,0.192361,,
Home,,,1,820,13.666667,,,,,0.329592,0.189663,,
Home,,,1,821,13.683333,,,,,0.32856,0.187868,,
Home,,,1,822,13.7,,,,,0.327527,0.186073,,
Home,,,1,823,13.716667,,,,,0.326838,0.184276,,
Home,,,1,824,13.733333,,,,,0.324773,0.180686,,
Home,,,1,825,13.75,,,,,0.322026,0.178898,,
Home,,,1,826,13.766667,,,,,0.320662,0.182503,,
Home,,,1,827,13.783333,,,,,0.317922,0.184314,,
Home,,,1,828,13.8,,,,,0.316901,0.187917,,
Home,,,1,829,13.816667,,,,,0.31588,0.19152,,
Home,,,1,830,13.833333,,,,,0.315891,0.196918,,
Home,,,1,831,13.85,,,,,0.315213,0.200519,,
Home,,,1,832,13.866667,,,,,0.316596,0.205911,,
Home,,,1,833,13.883333,,,,,0.316607,0.211309,,
Home,,,1,834,13.9,,,,,0.316615,0.214907,,
Home,,,1,835,13.916667,,,,,0.317998,0.220299,,
Home,,,1,836,13.933333,,,,,0.319377,0.223891,,
Home,,,1,837,13.95,,,,,0.321445,0.22928,,
Home,,,1,838,13.966667,,,,,0.322131,0.229277,,
Home,,,1,839,13.983333,,,,,0.322824,0.232872,,
Home,,,1,840,14.0,,,,,0.324203,0.236465,,
Home,,,1,841,14.016667,,,,,0.325063,0.238036,,
Home,,,1,842,14.033333,,,,,0.325924,0.239606,,
Home,,,1,843,14.05,,,,,0.326784,0.241177,,
Home,,,1,844,14.066667,,,,,0.327644,0.242747,,
Home,,,1,845,14.083333,,,,,0.328505,0.244318,,
Home,,,1,846,14.1,,,,,0.329365,0.245889,,
Home,,,1,847,14.116667,,,,,0.330225,0.247459,,
Home,,,1,848,14.133333,,,,,0.331086,0.24903,,
Home,,,1,849,14.15,,,,,0.331946,0.250601,,
Home,,,1,850,14.166667,,,,,0.332807,0.252171,,
Home,,,1,851,14.183333,,,,,0.333667,0.253742,,
Home,,,1,852,14.2,,,,,0.334527,0.255313,,
Home,,,1,853,14.216667,,,,,0.335388,0.256883,,
Home,,,1,854,14.233333,,,,,0.336248,0.258454,,
Home,,,1,855,14.25,,,,,0.337109,0.260025,,
Home,,,1,856,14.266667,,,,,0.337969,0.261595,,
Home,,,1,857,14.283333,,,,,0.338142,0.262269,,
Home,,,1,858,14.3,,,,,0.338315,0.262943,,
Home,,,1,859,14.316667,,,,,0.338487,0.263617,,
Home,,,1,860,14.333333,,,,,0.33866,0.264291,,
Home,,,1,861,14.35,,,,,0.338833,0.264965,,
Home,,,1,862,14.366667,,,,,0.339006,0.265639,,
Home,,,1,863,14.383333,,,,,0.339179,0.266312,,
Home,,,1,864,14.4,,,,,0.339351,0.266986,,
Home,,,1,865,14.416667,,,,,0.339524,0.26766,,
Home,,,1,866,14.433333,,,,,0.339697,0.268334,,
Home,,,1,867,14.45,,,,,0.33987,0.269008,,
Home,,,1,868,14.466667,,,,,0.340043,0.269682,,
Home,,,1,869,14.483333,,,,,0.340215,0.270356,,
Home,,,1,870,14.5,,,,,0.340388,0.271029,,
Home,,,1,871,14.516667,,,,,0.340561,0.271703,,
Home,,,1,872,14.533333,,,,,0.340734,0.272377,,
Home,,,1,873,14.55,,,,,0.340735,0.273195,,
Home,,,1,874,14.566667,,,,,0.340737,0.274012,,
Home,,,1,875,14.583333,,,,,0.340739,0.27483,,
Home,,,1,876,14.6,,,,,0.34074,0.275647,,
Home,,,1,877,14.616667,,,,,0.340742,0.276465,,
Home,,,1,878,14.633333,,,,,0.340744,0.277283,,
Home,,,1,879,14.65,,,,,0.340745,0.2781,,
Home,,,1,880,14.666667,,,,,0.340747,0.278918,,
Home,,,1,881,14.683333,,,,,0.340749,0.279735,,
Home,,,1,882,14.7,,,,,0.34075,0.280553,,
Home,,,1,883,14.716667,,,,,0.340752,0.28137,,
Home,,,1,884,14.733333,,,,,0.340675,0.280971,,
Home,,,1,885,14.75,,,,,0.340598,0.280571,,
Home,,,1,886,14.766667,,,,,0.340521,0.280172,,
Home,,,1,887,14.783333,,,,,0.340444,0.279773,,
Home,,,1,888,14.8,,,,,0.340367,0.279373,,
Home,,,1,889,14.816667,,,,,0.34029,0.278974,,
Home,,,1,890,14.833333,,,,,0.340213,0.278575,,
Home,,,1,891,14.85,,,,,0.340136,0.278175,,
Home,,,1,892,14.866667,,,,,0.340059,0.277776,,
Home,,,1,893,14.883333,,,,,0.339996,0.277612,,
Home,,,1,894,14.9,,,,,0.339934,0.277449,,
Home,,,1,895,14.916667,,,,,0.339871,0.277286,,
Home,,,1,896,14.933333,,,,,0.339808,0.277123,,
Home,,,1,897,14.95,,,,,0.339746,0.276959,,
Home,,,1,898,14.966667,,,,,0.339683,0.276796,,
Home,,,1,899,14.983333,,,,,0.33962,0.276633,,
Home,,,1,900,15.0,,,,,0.339558,0.276469,,
Home,,,1,901,15.016667,,,,,0.339495,0.276306,,
Home,,,1,902,15.033333,,,,,0.339432,0.276143,,
Home,,,1,903,15.05,,,,,0.33937,0.27598,,
Home,,,1,904,15.066667,,,,,0.339916,0.274898,,
Home,,,1,905,15.083333,,,,,0.340462,0.273817,,
Home,,,1,906,15.1,,,,,0.341009,0.272736,,
Home,,,1,907,15.116667,,,,,0.341555,0.271654,,
Home,,,1,908,15.133333,,,,,0.342102,0.270573,,
Home,,,1,909,15.15,,,,,0.343475,0.271467,,
Home,,,1,910,15.166667,,,,,0.344848,0.272362,,
Home,,,1,911,15.183333,,,,,0.346222,0.273256,,
Home,,,1,912,15.2,,,,,0.347595,0.27415,,
Home,,,1,913,15.216667,,,,,0.349198,0.275343,,
Home,PASS,,1,914,15.233333,950,15.83333,Player2,Player1,0.3508,0.276536,0.403866,0.28501
Home,,,1,915,15.25,,,,,0.352403,0.277729,,
Home,,,1,916,15.266667,,,,,0.354005,0.278922,,
Home,,,1,917,15.283333,,,,,0.355608,0.280116,,
Home,,,1,918,15.3,,,,,0.357211,0.281309,,
Home,,,1,919,15.316667,,,,,0.35872,0.281663,,
Home,,,1,920,15.333333,,,,,0.36023,0.282017,,
Home,,,1,921,15.35,,,,,0.361739,0.282371,,
Home,,,1,922,15.366667,,,,,0.363249,0.282725,,
Home,,,1,923,15.383333,,,,,0.364759,0.283079,,
Home,,,1,924,15.4,,,,,0.366268,0.283434,,
Home,,,1,925,15.416667,,,,,0.367778,0.283788,,
Home,,,1,926,15.433333,,,,,0.369288,0.284142,,
Home,,,1,927,15.45,,,,,0.370798,0.284496,,
Home,,,1,928,15.466667,,,,,0.372307,0.28485,,
Home,,,1,929,15.483333,,,,,0.373817,0.285204,,
Home,,,1,930,15.5,,,,,0.375327,0.285558,,
Home,,,1,931,15.516667,,,,,0.376837,0.285913,,
Home,,,1,932,15.533333,,,,,0.378346,0.286267,,
Home,,,1,933,15.55,,,,,0.379856,0.286621,,
Home,,,1,934,15.566667,,,,,0.381366,0.286975,,
Home,,,1,935,15.583333,,,,,0.382876,0.287329,,
Home,,,1,936,15.6,,,,,0.384386,0.287683,,
Home,,,1,937,15.616667,,,,,0.385896,0.288038,,
Home,,,1,938,15.633333,,,,,0.387406,0.288392,,
Home,,,1,939,15.65,,,,,0.388777,0.28811,,
Home,,,1,940,15.666667,,,,,0.390149,0.287828,,
Home,,,1,941,15.683333,,,,,0.39152,0.287546,,
Home,,,1,942,15.7,,,,,0.392892,0.287265,,
Home,,,1,943,15.716667,,,,,0.394264,0.286983,,
Home,,,1,944,15.733333,,,,,0.395635,0.286701,,
Home,,,1,945,15.75,,,,,0.397007,0.286419,,
Home,,,1,946,15.766667,,,,,0.398379,0.286137,,
Home,,,1,947,15.783333,,,,,0.39975,0.285855,,
Home,,,1,948,15.8,,,,,0.401122,0.285573,,
Home,,,1,949,15.816667,,,,,0.402494,0.285291,,
Home,,,1,950,15.833333,,,,,0.403866,0.28501,,
Home,,,1,951,15.85,,,,,0.405237,0.284728,,
Home,,,1,952,15.866667,,,,,0.404803,0.281806,,
Home,,,1,953,15.883333,,,,,0.404369,0.278884,,
Home,,,1,954,15.9,,,,,0.403935,0.275962,,
Home,,,1,955,15.916667,,,,,0.403501,0.273039,,
Home,,,1,956,15.933333,,,,,0.403066,0.270117,,
Home,,,1,957,15.95,,,,,0.402632,0.267195,,
Home,,,1,958,15.966667,,,,,0.402198,0.264273,,
Home,,,1,959,15.983333,,,,,0.401764,0.26135,,
Home,,,1,960,16.0,,,,,0.400844,0.258955,,
Home,,,1,961,16.016667,,,,,0.399925,0.256559,,
Home,,,1,962,16.033333,,,,,0.399006,0.254164,,
Home,,,1,963,16.05,,,,,0.398545,0.252366,,
Home,,,1,964,16.066667,,,,,0.398084,0.250568,,
Home,,,1,965,16.083333,,,,,0.397623,0.248771,,
Home,,,1,966,16.1,,,,,0.396936,0.247874,,
Home,,,1,967,16.116667,,,,,0.396248,0.246977,,
Home,,,1,968,16.133333,,,,,0.395901,0.245178,,
Home,,,1,969,16.15,,,,,0.395555,0.24338,,
Home,,,1,970,16.166667,,,,,0.395548,0.239781,,
Home,,,1,971,16.183333,,,,,0.394169,0.236188,,
Home,,,1,972,16.2,,,,,0.393476,0.232591,,
Home,,,1,973,16.216667,,,,,0.392783,0.228995,,
Home,,,1,974,16.233333,,,,,0.392437,0.227196,,
Home,,,1,975,16.25,,,,,0.39209,0.225398,,
Home,,,1,976,16.266667,,,,,0.390708,0.220004,,
Home,,,1,977,16.283333,,,,,0.389672,0.216409,,
Home,,,1,978,16.3,,,,,0.388636,0.212814,,
Home,,,1,979,16.316667,,,,,0.3876,0.209219,,
Home,,,1,980,16.333333,,,,,0.386564,0.205623,,
Home,,,1,981,16.35,,,,,0.386215,0.202925,,
Home,,,1,982,16.366667,,,,,0.385867,0.200226,,
Home,,,1,983,16.383333,,,,,0.385171,0.19483,,
Home,,,1,984,16.4,,,,,0.384474,0.189433,,
Home,,,1,985,16.416667,,,,,0.384469,0.186733,,
Home,,,1,986,16.433333,,,,,0.384464,0.184033,,
Home,,,1,987,16.45,,,,,0.384457,0.180432,,
Home,,,1,988,16.466667,,,,,0.38445,0.176832,,
Home,,,1,989,16.483333,,,,,0.384447,0.175032,,
Home,,,1,990,16.5,,,,,0.384444,0.173232,,
Home,,,1,991,16.516667,,,,,0.38444,0.171432,,
Home,,,1,992,16.533333,,,,,0.384437,0.169631,,
Home,,,1,993,16.55,,,,,0.383862,0.167834,,
Home,,,1,994,16.566667,,,,,0.383286,0.166036,,
Home,,,1,995,16.583333,,,,,0.382711,0.164238,,
Home,,,1,996,16.6,,,,,0.382136,0.16244,,
Home,,,1,997,16.616667,,,,,0.38156,0.160643,,
Home,,,1,998,16.633333,,,,,0.380985,0.158845,,
Home,,,1,999,16.65,,,,,0.380295,0.157047,,
Home,,,1,1000,16.666667,,,,,0.379606,0.15525,,
Home,,,1,1001,16.683333,,,,,0.378916,0.153453,,
Home,,,1,1002,16.7,,,,,0.378226,0.151656,,
Home,,,1,1003,16.716667,,,,,0.377537,0.149858,,
Home,,,1,1004,16.733333,,,,,0.376847,0.148061,,
Home,,,1,1005,16.75,,,,,0.376157,0.146264,,
Home,,,1,1006,16.766667,,,,,0.375468,0.144466,,
Home,,,1,1007,16.783333,,,,,0.374778,0.142669,,
Home,,,1,1008,16.8,,,,,0.374088,0.140871,,
Home,,,1,1009,16.816667,,,,,0.373398,0.139074,,
Home,,,1,1010,16.833333,,,,,0.372713,0.139677,,
Home,,,1,1011,16.85,,,,,0.372028,0.14028,,
Home,,,1,1012,16.866667,,,,,0.371343,0.140884,,
Home,,,1,1013,16.883333,,,,,0.371351,0.144934,,
Home,,,1,1014,16.9,,,,,0.371359,0.148985,,
Home,,,1,1015,16.916667,,,,,0.371367,0.153036,,
Home,,,1,1016,16.933333,,,,,0.371374,0.157086,,
Home,,,1,1017,16.95,,,,,0.372182,0.160683,,
Home,,,1,1018,16.966667,,,,,0.37299,0.16428,,
Home,,,1,1019,16.983333,,,,,0.373797,0.167877,,
Home,,,1,1020,17.0,,,,,0.374604,0.171474,,
Home,,,1,1021,17.016667,,,,,0.375412,0.175071,,
Home,,,1,1022,17.033333,,,,,0.376219,0.178667,,
Home,,,1,1023,17.05,,,,,0.377594,0.179562,,
Home,,,1,1024,17.066667,,,,,0.378968,0.180456,,
Home,,,1,1025,17.083333,,,,,0.380342,0.18135,,
Home,,,1,1026,17.1,,,,,0.381716,0.182244,,
Home,,,1,1027,17.116667,,,,,0.382815,0.182959,,
Home,,,1,1028,17.133333,,,,,0.383914,0.183675,,
Home,,,1,1029,17.15,,,,,0.385014,0.18439,,
Home,,,1,1030,17.166667,,,,,0.386113,0.185106,,
Home,,,1,1031,17.183333,,,,,0.387212,0.185821,,
Home,,,1,1032,17.2,,,,,0.387509,0.186848,,
Home,,,1,1033,17.216667,,,,,0.387805,0.187876,,
Home,,,1,1034,17.233333,,,,,0.388101,0.188903,,
Home,,,1,1035,17.25,,,,,0.388397,0.18993,,
Home,,,1,1036,17.266667,,,,,0.388693,0.190958,,
Home,,,1,1037,17.283333,,,,,0.388989,0.191985,,
Home,,,1,1038,17.3,,,,,0.389285,0.193013,,
Home,,,1,1039,17.316667,,,,,0.388948,0.196614,,
Home,,,1,1040,17.333333,,,,,0.388612,0.200215,,
Home,,,1,1041,17.35,,,,,0.388276,0.203816,,
Home,,,1,1042,17.366667,,,,,0.387939,0.207417,,
Home,,,1,1043,17.383333,,,,,0.387947,0.211317,,
Home,,,1,1044,17.4,,,,,0.387954,0.215216,,
Home,,,1,1045,17.416667,,,,,0.387961,0.219116,,
Home,,,1,1046,17.433333,,,,,0.387969,0.223015,,
Home,,,1,1047,17.45,,,,,0.387976,0.226914,,
Home,,,1,1048,17.466667,,,,,0.387983,0.230813,,
Home,,,1,1049,17.483333,,,,,0.387483,0.238463,,
Home,,,1,1050,17.5,,,,,0.386983,0.246113,,
Home,,,1,1051,17.516667,,,,,0.386483,0.253762,,
Home,,,1,1052,17.533333,,,,,0.385983,0.261411,,
Home,,,1,1053,17.55,,,,,0.383942,0.270864,,
Home,PASS,,1,1054,17.566667,1122,18.7,Player1,Player0,0.381902,0.280317,0.274108,0.827293
Home,,,1,1055,17.583333,,,,,0.379862,0.289769,,
Home,,,1,1056,17.6,,,,,0.377822,0.29922,,
Home,,,1,1057,17.616667,,,,,0.375955,0.308895,,
Home,,,1,1058,17.633333,,,,,0.374087,0.318569,,
Home,,,1,1059,17.65,,,,,0.37222,0.328242,,
Home,,,1,1060,17.666667,,,,,0.370352,0.337914,,
Home,,,1,1061,17.683333,,,,,0.368485,0.347586,,
Home,,,1,1062,17.7,,,,,0.366618,0.357256,,
Home,,,1,1063,17.716667,,,,,0.364751,0.366927,,
Home,,,1,1064,17.733333,,,,,0.362884,0.376596,,
Home,,,1,1065,17.75,,,,,0.361145,0.385702,,
Home,,,1,1066,17.766667,,,,,0.359406,0.394808,,
Home,,,1,1067,17.783333,,,,,0.357667,0.403913,,
Home,,,1,1068,17.8,,,,,0.355929,0.413018,,
Home,,,1,1069,17.816667,,,,,0.35419,0.422121,,
Home,,,1,1070,17.833333,,,,,0.352451,0.431224,,
Home,,,1,1071,17.85,,,,,0.350713,0.440327,,
Home,,,1,1072,17.866667,,,,,0.348975,0.449428,,
Home,,,1,1073,17.883333,,,,,0.347237,0.458529,,
Home,,,1,1074,17.9,,,,,0.345499,0.46763,,
Home,,,1,1075,17.916667,,,,,0.343761,0.47673,,
Home,,,1,1076,17.933333,,,,,0.342023,0.485829,,
Home,,,1,1077,17.95,,,,,0.340285,0.494927,,
Home,,,1,1078,17.966667,,,,,0.338548,0.504025,,
Home,,,1,1079,17.983333,,,,,0.33681,0.513122,,
Home,,,1,1080,18.0,,,,,0.335073,0.522218,,
Home,,,1,1081,18.016667,,,,,0.333505,0.530079,,
Home,,,1,1082,18.033333,,,,,0.331937,0.537939,,
Home,,,1,1083,18.05,,,,,0.330368,0.545799,,
Home,,,1,1084,18.066667,,,,,0.3288,0.553658,,
Home,,,1,1085,18.083333,,,,,0.327233,0.561517,,
Home,,,1,1086,18.1,,,,,0.325665,0.569375,,
Home,,,1,1087,18.116667,,,,,0.324097,0.577232,,
Home,,,1,1088,18.133333,,,,,0.322529,0.58509,,
Home,,,1,1089,18.15,,,,,0.320962,0.592946,,
Home,,,1,1090,18.166667,,,,,0.319394,0.600802,,
Home,,,1,1091,18.183333,,,,,0.317827,0.608658,,
Home,,,1,1092,18.2,,,,,0.31626,0.616513,,
Home,,,1,1093,18.216667,,,,,0.314692,0.624368,,
Home,,,1,1094,18.233333,,,,,0.313125,0.632222,,
Home,,,1,1095,18.25,,,,,0.311558,0.640076,,
Home,,,1,1096,18.266667,,,,,0.309992,0.647929,,
Home,,,1,1097,18.283333,,,,,0.30858,0.655109,,
Home,,,1,1098,18.3,,,,,0.307169,0.662288,,
Home,,,1,1099,18.316667,,,,,0.305758,0.669466,,
Home,,,1,1100,18.333333,,,,,0.304347,0.676645,,
Home,,,1,1101,18.35,,,,,0.302936,0.683822,,
Home,,,1,1102,18.366667,,,,,0.301525,0.691,,
Home,,,1,1103,18.383333,,,,,0.300115,0.698177,,
Home,,,1,1104,18.4,,,,,0.298704,0.705354,,
Home,,,1,1105,18.416667,,,,,0.297293,0.71253,,
